OTU_ID	CD02	CD04	CD06	CD07	CD09	CD10	CD11	CD12	CD13	CD15	CD16	CD18	CD19	CD21	CD24	CD25	CD27	CD31	CD32	CD33	CD34	CD37	CD38	CD40	CD42	CD43	CD44	CD49	CD52	CD56	PE04	PE06	PE08	PE09	PE10	PE13	PE19	PE23	PE25	PE26	PE28	PE29	PE32	PE33	PE34	PE36	PE37	PE43	PE44	PE46	PE48	PE49	PE50	PE52	PE54	PE55	PE57	PE58	PE60	PE61	R01	R02	R03	R04	R05	R06	R07	R08
gene_171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.32E-06	0	0	0	0	0	0	0	0	0	0	0	3.40E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_172	3.24E-06	1.28E-06	0	0	0	9.69E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23E-06	0	0	0	0	0	0	0	0	0	0	0	2.29E-05	0	1.89E-05	0	0	0	0	0	0	0	7.61E-06	0	0	1.37E-05	8.00E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.15E-06	0	0	0	0	0
gene_173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_174	3.58E-05	8.89E-07	0	9.57E-06	2.60E-06	0	0	2.23E-05	3.48E-06	0	2.06E-06	2.00E-06	1.61E-06	9.79E-06	0	0	0	7.49E-07	0	0	0	2.18E-06	5.01E-06	0	0	0	1.99E-06	3.39E-07	0	0	1.89E-06	0	0	5.95E-06	0	0	0	0	0	0	0	0	0	0	0	0	9.18E-07	2.05E-06	0	0	4.96E-07	3.09E-06	4.71E-06	0	1.02E-05	6.86E-06	0	0	4.35E-06	6.52E-05	0	0	0	0	0	0	0	0
gene_175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.81E-05	0	0	0	0	0	0	0	5.45E-06	0	2.58E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_177	0.000165994	4.08E-05	6.64E-05	0	8.24E-05	0	0.000178346	0	7.83E-05	0	0.000153953	5.39E-05	0.00022745	0.000125182	0.000204842	0.000201579	4.62E-05	0.000253328	0.000137285	4.76E-05	9.15E-05	0.000550247	5.85E-05	0.000480325	0.000110296	0.000162532	3.81E-05	2.39E-05	2.45E-05	0.000122976	2.68E-05	0.000294717	0	0.001171097	0	0	0	0.000175837	0.000215652	0.001644618	0.000790355	0.000332191	9.56E-05	0	0.000363638	0.000450322	7.51E-05	0.000234407	0.000311334	0.000339093	9.61E-05	0.000128443	0.000106204	0.000105939	5.06E-05	0.000292511	0.000137376	0.000588717	0.000144217	0.000244463	0.001300658	8.60E-05	0.000153618	0.000206818	0.000239601	0.001313642	0.001098842	0.000726728
gene_178	0	2.25E-07	0	0	0	9.50E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.87E-06	5.45E-05	0	0	0	0	0	0	0	0	2.07E-05
gene_179	0	0	0	0	0	0	0	6.30E-06	0	0	0	1.12E-06	0	0	0	0	0	0	0	0	0	0	4.60E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81E-06	0	0	0	0	0	0	0	6.17E-07	0	0	0	0	0	0	0	0	0	0	0
gene_180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_187	0	0	0	0	0	0	0	0	2.77E-06	0	0	0	0	0	0	0	0	0	0	0	0	1.01E-05	4.80E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.49E-06	1.87E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.15E-05	0
gene_192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.24E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.31E-06	0	0	0	0	0	1.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14E-05	0	0	0	0	0	1.72E-05	2.30E-06	5.69E-06	0	0	0	0	3.81E-06	0	0	1.04E-05	0	0	4.35E-06	0	0	0	0	0	0	0	0	0
gene_194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_195	4.07E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.25E-06	0	0	0	0	0	0	1.22E-06	0	0	0	0	0	8.84E-06	0	0	0	0	2.11E-05	0	0
gene_196	0.00011265	2.44E-06	0	0	0	3.39E-05	0	0.000202296	0	2.11E-06	2.83E-05	0	1.59E-05	1.14E-05	0	0	0	0	0	0	0.000203977	0	7.56E-07	0	0	6.50E-05	0	0	1.37E-05	0	6.12E-05	0	0.000128213	1.79E-05	3.82E-05	0	0.000156354	6.79E-06	0.00020727	0.000275967	2.37E-05	2.30E-05	0.000134162	0	2.25E-05	2.79E-05	0.000128755	8.32E-06	1.04E-05	2.41E-05	1.11E-06	3.85E-06	5.18E-05	1.52E-05	0	0	0	0	7.31E-06	1.67E-05	0	0	0	0	0	0	0	0
gene_197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_199	0.000519324	0.000138927	0.000214046	0.001146618	0.000356939	0.000821278	0.000582033	0.00446053	0.000258092	0.00015073	0.000611747	0.000196445	0	0.000239227	0	0.00034638	5.11E-05	0.000464968	0.000196278	7.87E-05	0.000203593	0.001111638	0.000113815	0.000852633	0.00012136	8.19E-05	2.24E-05	2.17E-05	1.54E-05	0	2.10E-05	0.000336258	0	0.002860287	0	0	0	0	0.000508163	0.006566776	0.001652579	0.000870836	0.00030613	0	0.000277048	0.000685247	0.000103421	0.000322181	0.000446889	0.000643578	9.94E-05	0.000139967	0.000203316	0.000135366	6.96E-05	0.000517494	3.99E-05	0.000132414	3.94E-05	4.90E-05	0.000508465	2.69E-05	2.59E-05	2.64E-05	4.95E-05	0.000202243	0.000401399	0.000115257
gene_200	0	0	0	0	0	0	0	0	0	0	0	4.11E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.04E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_201	0	0	0	0	0	0	0	0	0	1.39E-06	0	0	0	0	0	0	0	0	0	0	2.05E-06	0	0	0	0	6.93E-06	2.08E-06	0	2.70E-06	0	0	0	0	0	0	0	0	0	0	0	0	9.25E-06	0	0	0	0	0	0	2.27E-05	0	0	0	0	2.30E-06	0	0	0	0	0	0	0	5.04E-06	0	0	5.60E-06	0	0	0
gene_202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68E-07	0	0	0	0	0	0	0	0	0	0	0	1.38E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47E-06	0	0	0
gene_203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_205	4.54E-06	1.89E-06	7.41E-06	2.07E-05	9.14E-06	5.78E-06	1.89E-06	0	8.39E-06	2.24E-06	3.98E-06	7.72E-06	0	1.21E-06	0	0	0	0	0	2.79E-07	0	0	9.01E-07	0	0	0	0	0	0	0	1.53E-06	0	0	0	0	0	0	0	0	0	7.24E-06	0	0	0	0	1.97E-06	0	0	0	0	8.95E-07	9.33E-07	2.88E-06	1.05E-06	2.59E-06	1.06E-05	5.82E-06	0	4.70E-06	0	0	1.46E-06	1.23E-06	2.78E-06	0	9.36E-06	4.35E-06	0
gene_206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_209	3.03E-06	2.16E-06	1.09E-06	1.81E-05	6.74E-06	1.21E-05	8.16E-06	3.24E-05	3.65E-06	1.82E-06	3.57E-06	2.54E-06	2.53E-06	3.88E-06	1.15E-06	7.37E-06	1.13E-06	9.43E-06	0	2.98E-06	3.03E-07	2.49E-05	4.51E-06	1.54E-05	0	0	0	0	0	1.56E-06	0	0	0	3.25E-05	2.54E-05	0	0	5.21E-06	0	2.29E-05	0	5.61E-06	1.09E-06	0	5.77E-06	1.39E-05	0	0	0	2.89E-06	4.24E-07	2.44E-06	4.48E-06	0	5.87E-06	1.82E-06	5.42E-06	0	1.84E-06	7.89E-06	7.73E-06	2.93E-06	1.48E-06	5.70E-07	1.95E-06	1.82E-05	2.07E-05	1.03E-05
gene_210	4.82E-06	1.80E-06	3.82E-06	0	0	6.44E-06	6.56E-06	0	0	0	0	0	4.23E-06	0	0	0	0	5.69E-06	3.03E-06	7.22E-07	0	1.78E-05	9.88E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.96E-06	0	5.09E-05	0	0	4.37E-06	0	0	0	0	4.12E-06	1.01E-05	5.06E-06	0	8.15E-07	0	0	0	6.07E-06	0	0	0	0	0	0	0	0	6.44E-06	0	0	0
gene_211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_213	2.85E-05	1.62E-05	2.17E-05	0.000132482	2.78E-05	6.77E-05	1.81E-05	0.000303018	2.78E-05	1.43E-05	4.88E-05	2.82E-05	1.61E-05	3.87E-05	1.34E-05	6.40E-05	7.18E-06	6.84E-05	1.28E-05	1.00E-05	1.15E-05	0.000114022	2.07E-05	7.91E-05	0	1.67E-05	3.44E-06	3.25E-06	9.90E-06	0	1.84E-05	0	0	0	0	0	0	5.28E-06	7.25E-06	0.000132978	7.13E-05	4.56E-05	6.74E-06	0	8.53E-05	0.000170028	1.42E-05	4.95E-05	8.38E-05	6.95E-05	1.65E-05	2.50E-05	6.03E-05	1.31E-05	1.81E-05	9.47E-05	3.63E-05	0.000106813	3.03E-05	0	0.000371833	6.29E-05	2.94E-05	3.52E-05	3.97E-05	0.000275689	0.000269446	0.000123788
gene_214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_218	4.25E-06	1.15E-06	1.42E-06	7.36E-06	2.93E-06	9.94E-06	7.60E-06	1.19E-05	2.55E-06	5.64E-07	1.30E-06	7.96E-07	1.76E-06	2.67E-06	1.79E-06	3.82E-06	4.02E-07	7.10E-06	5.37E-07	1.13E-06	1.74E-06	4.79E-06	1.02E-06	0	0	0	0	0	0	0	7.55E-07	0	0	0	0	0	0	0	3.22E-06	1.16E-05	4.27E-06	0	0	0	0	0	0	1.58E-06	0	0	0	0	5.90E-07	0	5.78E-07	2.07E-06	0	8.19E-06	1.95E-06	6.98E-07	6.45E-06	0	0	0	1.03E-06	2.06E-05	6.86E-06	0
gene_219	0	1.50E-06	0	0	8.38E-06	0	0	0	0	0	0	0	0	0	3.76E-05	0	1.76E-06	0	0	0	0	0	0	0	0	0	0	0	6.32E-06	0	0	0	0	0	0	0	0	1.47E-06	0	0.000415881	0	0	0	0	0	0	0	0	0	0	1.51E-06	0	0.000199132	0	0	1.35E-05	0	0	1.28E-05	0	0	0	0	0	0	0	0	0
gene_220	1.04E-06	2.53E-07	8.92E-07	0	1.10E-06	1.56E-06	1.59E-06	6.48E-06	0	0	1.44E-06	3.22E-07	9.75E-07	0	0	0	4.51E-07	0	0	0	0	0	0	4.07E-06	0	0	0	0	0	0	0	0	0	4.74E-06	0	0	0	0	0	2.74E-05	0	0	0	0	1.65E-06	0	0	0	0	0	0	0	0	9.58E-07	0	2.71E-06	6.80E-07	0	0	0	0	0	2.32E-06	0	1.19E-06	5.23E-06	6.71E-06	7.41E-06
gene_221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_223	0	0	0	0	0	0	0	0	0	0	6.85E-06	0	0	0	5.99E-05	0	6.51E-07	0	0	0	0	0	0	0	1.03E-05	0	0	2.15E-06	8.62E-06	0	0	0	0	0	0	0	0	1.79E-06	0	0.000695851	5.72E-06	1.25E-05	0	0	0	0	0	0	0	0	2.51E-06	0	0.00060203	7.02E-06	0	4.28E-05	0	0	3.65E-06	9.01E-06	0	0	0	0	0	0	0	0
gene_224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_227	0	0	0	2.47E-06	0	8.34E-07	0	0	0	0	0	3.49E-06	0	0	0	6.59E-07	0	0	0	0	0	2.95E-06	0	0	0	0	0	0	0	0	1.30E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.94E-06	4.45E-06	0	0	0	0	0	0
gene_228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35E-06	0	0	0	0	0
gene_231	3.36E-06	0	0	0	0	0	3.82E-06	5.17E-05	0	0	0	1.86E-06	0	0	2.10E-06	0	9.59E-07	2.90E-06	1.73E-06	0	2.32E-06	1.10E-05	3.23E-06	2.17E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68E-05	8.94E-06	0	0	0	1.70E-06	0	0	0	0	7.56E-06	0	0	0	2.88E-06	0	0	1.08E-05	0	0	0	0	0	0	0	0	0	0
gene_232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_237	0	0	0	0	5.35E-07	0	0	8.17E-06	0	0	0	0	5.63E-06	0	4.79E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.58E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_242	0	0	0	0	0	0	0	8.15E-06	0	0	0	0	1.02E-06	0	0	0	2.59E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37E-05	0	0	0	0	0	0	0	0	0	0
gene_245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.95E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65E-06	0	0	0	0	0
gene_248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.98E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
